ntaxa,rep,ils,ngt,m,snaq_runtime_sum,snaq_runtime_serial,inphynet_runtime,nretic_true,nretic_est,rooted_major_hwcd,unrooted_major_hwcd,rooted_hwcd,unrooted_hwcd,rooted_min_greedy_hwcd,unrooted_min_greedy_hwcd,sum_constraint_hwcd,sum_constraint_retics,perfect_infer_unrooted_hwcd,min_unrooted_nj_hwcd,n_constraints,approx_norm_hwcd,min_greedy_approx_norm_hwcd,approx_norm_input_hwcd,approx_norm_nj_hwcd
200,19,high,100,10,26675.339349508286,1096.6174829006195,15.94849472,5,4,50,50,74,68,68,62,28,4,48,30,24,0.1588785046728972,0.14485981308411214,0.17504835589941975,0.07575757575757576
100,5,low,3000,10,14834.017071962357,542.076563835144,17.706979124,1,1,0,0,12,4,12,4,0,1,4,0,11,0.0196078431372549,0.0196078431372549,0.0,0.0
200,19,high,100,20,239333.46147346497,16817.856029987335,22.659492468,5,4,212,212,234,232,230,228,38,4,36,32,15,0.5420560747663551,0.5327102803738317,0.1939033189033189,0.08080808080808081
100,1,high,3000,20,362111.3334069252,67903.95516300201,26.053598209,7,9,0,0,64,54,54,46,32,9,30,2,7,0.225,0.19166666666666668,0.1597367919130269,0.01020408163265306
100,4,high,3000,20,299656.00845193863,24557.85214495659,40.408025821,3,4,8,8,28,26,28,22,16,4,12,8,7,0.12037037037037036,0.10185185185185185,0.12777284826974267,0.04081632653061224
200,4,low,3000,10,30103.648527383804,875.4493730068207,18.816647611,11,13,12,12,30,26,32,18,0,13,34,6,27,0.05603448275862069,0.03879310344827586,0.015151515151515152,0.015151515151515152
200,5,low,3000,10,30202.154793024063,820.3305640220642,24.563781981,2,2,0,0,4,4,4,4,4,2,0,0,21,0.00975609756097561,0.00975609756097561,0.013888888888888888,0.0
200,5,low,3000,20,99264.97953176498,2811.5565569400787,12.436138474,2,2,0,0,10,8,10,8,8,2,4,0,16,0.01951219512195122,0.01951219512195122,0.025157232704402517,0.0
200,4,low,3000,20,244808.32854819298,19932.335064888,13.262008188,11,11,22,22,12,10,12,10,4,11,10,6,16,0.021551724137931036,0.021551724137931036,0.025904203323558164,0.015151515151515152
50,10,low,3000,10,6421.496080875397,346.35728096961975,14.421031011,3,3,0,0,8,8,8,8,4,3,2,2,7,0.06896551724137931,0.06896551724137931,0.07211538461538461,0.020833333333333332
200,2,high,3000,10,36551.887665748596,1444.6570980548859,16.420135762,10,9,10,10,90,80,82,72,26,10,64,14,24,0.17467248908296942,0.1572052401746725,0.11711454164284352,0.03535353535353535
100,5,high,3000,10,10582.749234437943,199.98594498634338,11.063059697,1,1,0,0,12,4,12,4,0,1,4,0,13,0.0196078431372549,0.0196078431372549,0.0,0.0
50,10,high,3000,10,11796.16293001175,1105.4081931114197,10.75274304,3,3,6,6,26,20,26,20,4,3,20,6,5,0.1724137931034483,0.1724137931034483,0.10694444444444445,0.0625
100,2,low,3000,10,17045.16853904724,838.9387819766998,14.020119837,8,9,14,14,34,28,32,26,10,10,20,14,13,0.11382113821138211,0.10569105691056911,0.12577639751552794,0.07142857142857142
50,10,high,3000,20,33088.60127615929,3668.0236101150513,12.364783934,3,3,2,2,12,10,12,10,2,3,8,4,4,0.08620689655172414,0.08620689655172414,0.0625,0.041666666666666664
100,7,low,3000,10,11927.79200220108,221.77473497390747,16.440585576,1,2,0,0,4,2,0,0,0,2,2,2,11,0.00980392156862745,0.0,0.01020408163265306,0.01020408163265306
100,7,high,3000,10,11364.340030193329,287.8606300354004,12.82327566,1,5,0,0,18,14,4,4,12,5,12,0,12,0.06862745098039216,0.0196078431372549,0.075,0.0
50,9,high,3000,20,59743.20096588135,9030.996603012085,11.777683828,3,3,0,0,12,8,12,8,0,3,8,0,4,0.06896551724137931,0.06896551724137931,0.0,0.0
200,5,high,3000,10,24542.03668165207,470.6734850406647,15.289475886,2,2,4,4,10,10,10,10,6,2,2,0,23,0.024390243902439025,0.024390243902439025,0.021739130434782608,0.0
200,2,high,3000,10,36551.887665748596,1444.6570980548859,23.81957581,10,9,10,10,90,80,82,72,26,10,64,14,24,0.17467248908296942,0.1572052401746725,0.11711454164284352,0.03535353535353535
200,9,low,100,20,184861.3481578827,11512.643229007721,18.834908989,3,2,0,0,2,2,0,0,2,2,2,6,15,0.004807692307692308,0.0,0.02132435465768799,0.015151515151515152
200,3,high,3000,10,33167.14001584053,1776.3867590427399,11.316696775,9,7,4,4,70,58,56,46,12,7,50,4,23,0.12831858407079647,0.10176991150442478,0.04931669637551991,0.010101010101010102
100,7,high,3000,20,213783.66356801987,19295.283872127533,14.471201293,1,3,0,0,10,8,4,2,6,3,6,0,7,0.0392156862745098,0.00980392156862745,0.033707865168539325,0.0
200,8,low,100,20,344487.8537631035,45577.08932495117,10.659162968,3,3,0,0,8,4,8,4,2,3,2,2,14,0.009615384615384616,0.009615384615384616,0.011002886002886004,0.005050505050505051
100,6,high,3000,20,248055.23457360268,19106.48280596733,15.018411538,5,4,2,2,28,22,22,18,4,4,22,6,6,0.09649122807017543,0.07894736842105263,0.051664876476906554,0.030612244897959183
200,5,high,3000,20,392597.51785731316,32977.34479594231,11.026222653,2,2,0,0,12,8,12,8,8,2,2,0,13,0.01951219512195122,0.01951219512195122,0.023809523809523808,0.0
200,8,high,100,20,355826.26232767105,34757.37627506256,10.694748358,3,7,64,64,108,98,84,78,54,7,52,60,14,0.23557692307692307,0.1875,0.3015151515151515,0.15151515151515152
200,3,low,3000,10,35698.25399661064,1043.5585579872131,24.584295858,9,10,24,24,54,46,44,34,8,11,30,14,24,0.10176991150442478,0.0752212389380531,0.06004489337822671,0.03535353535353535
200,1,low,3000,20,644375.9656550884,46960.73651480675,15.209174752,14,15,12,12,56,48,48,40,30,15,2,0,14,0.0995850622406639,0.08298755186721991,0.07352941176470588,0.0
100,6,high,3000,10,13091.073870420456,330.04185605049133,14.148786246,5,4,8,8,50,40,36,26,8,4,36,8,12,0.17543859649122806,0.11403508771929824,0.0927643784786642,0.04081632653061224
200,3,high,3000,20,332367.68813347816,22266.451070785522,22.061866853,9,7,6,6,58,50,60,38,18,7,28,4,13,0.11061946902654868,0.084070796460177,0.05928133796986256,0.010101010101010102
200,4,high,3000,20,662052.0306153297,36177.71201109886,17.16796996,11,11,10,10,102,92,102,92,36,11,64,4,12,0.19827586206896552,0.19827586206896552,0.10101010101010101,0.010101010101010102
200,4,high,3000,10,26897.18677020073,699.0223889350891,21.203146988,11,8,8,8,82,72,62,52,22,8,48,4,24,0.15517241379310345,0.11206896551724138,0.0819964349376114,0.010101010101010102
200,2,high,3000,20,525613.0657823086,63692.64771389961,11.101285125,10,12,10,10,112,104,90,84,36,12,64,14,13,0.22707423580786026,0.18340611353711792,0.12626262626262627,0.03535353535353535
200,2,low,3000,10,32061.41826081276,897.213849067688,21.283215412,10,13,30,30,60,54,54,48,0,13,52,16,26,0.11790393013100436,0.10480349344978165,0.04040404040404041,0.04040404040404041
200,1,high,3000,20,392298.34972548485,65852.12116599083,15.564698909,14,10,18,18,106,98,84,78,30,10,68,6,14,0.2033195020746888,0.16182572614107885,0.09451659451659451,0.015151515151515152
100,8,low,3000,10,16329.16930437088,1098.3828809261322,14.245323442,4,5,2,2,14,12,10,6,6,5,6,0,12,0.05405405405405406,0.02702702702702703,0.0375,0.0
200,7,low,3000,10,30399.25621342659,648.4433710575104,22.680333451,6,5,8,8,56,44,48,36,4,5,40,8,23,0.10138248847926268,0.08294930875576037,0.03380746237889095,0.020202020202020204
100,7,low,3000,20,212930.54216766357,14797.091399908066,13.152833813,1,2,0,0,6,4,2,2,2,2,2,2,7,0.0196078431372549,0.00980392156862745,0.021831988609397245,0.01020408163265306
200,8,high,1000,20,289651.8133838177,14739.668726921082,12.977054508,3,4,10,10,40,34,32,26,22,4,12,4,14,0.08173076923076923,0.0625,0.07442849548112705,0.010101010101010102
100,8,high,3000,20,335363.1463344097,29356.227327108383,14.074009927,4,4,0,0,30,24,30,24,20,4,12,0,6,0.10810810810810811,0.10810810810810811,0.10526315789473684,0.0
200,6,low,1000,10,38830.21237826347,796.2000539302826,21.224661752,10,13,18,18,48,42,40,34,8,14,46,20,25,0.09170305676855896,0.07423580786026202,0.0743145743145743,0.050505050505050504
200,2,low,1000,20,407392.4782190323,95791.81353902817,20.277445736,10,10,4,4,2,2,2,2,2,10,0,14,15,0.004366812227074236,0.004366812227074236,0.04072987943955686,0.03535353535353535
100,8,high,3000,10,11828.511415243149,234.84586906433105,12.720523404,4,4,0,0,24,20,24,20,16,4,6,0,12,0.09009009009009009,0.09009009009009009,0.1038961038961039,0.0
100,3,low,3000,10,11080.245911836624,256.75065088272095,11.898367984,2,2,0,0,4,2,4,2,0,2,2,0,14,0.009523809523809525,0.009523809523809525,0.0,0.0
100,6,low,3000,10,12700.834842920303,242.47836017608643,19.534758225,5,5,2,2,24,14,24,14,4,5,12,2,12,0.06140350877192982,0.06140350877192982,0.03520408163265306,0.01020408163265306
200,7,low,1000,10,26661.761169433594,298.13134598731995,12.337539385,6,5,8,8,52,40,44,32,4,5,40,8,23,0.09216589861751152,0.07373271889400922,0.03380746237889095,0.020202020202020204
100,8,low,3000,20,113799.76437997818,13846.257072210312,12.096645163,4,5,0,0,18,10,8,4,10,5,2,0,8,0.04504504504504504,0.018018018018018018,0.05434782608695652,0.0
50,6,low,3000,20,103455.02739620209,31492.535507917404,11.26824339,1,1,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0
200,8,low,1000,20,265204.9049193859,19757.498580932617,11.869085911,3,4,0,0,4,4,2,2,0,4,2,6,14,0.009615384615384616,0.004807692307692308,0.015151515151515152,0.015151515151515152
100,6,low,3000,20,194575.87733650208,35743.219225883484,11.539790082,5,5,0,0,4,4,4,4,4,5,0,2,8,0.017543859649122806,0.017543859649122806,0.03194321206743567,0.01020408163265306
200,8,high,1000,10,26964.105362653732,584.6977410316467,13.196579373,3,4,8,8,32,30,28,22,18,4,20,0,23,0.07211538461538461,0.052884615384615384,0.0625,0.0
200,7,high,100,20,400201.72284960747,25596.750216007233,13.722813241,6,5,72,72,134,120,118,110,54,5,64,58,13,0.2764976958525346,0.2534562211981567,0.2990070193460024,0.14646464646464646
200,8,low,3000,20,198380.80810785294,10675.12530207634,12.878765023,3,4,0,0,8,6,6,4,0,4,4,6,15,0.014423076923076924,0.009615384615384616,0.015151515151515152,0.015151515151515152
200,7,high,1000,10,29741.219727277756,1226.042504787445,25.843574023,6,5,24,24,78,64,62,50,18,5,48,6,23,0.14746543778801843,0.1152073732718894,0.07637600494743352,0.015151515151515152
200,7,high,3000,10,24980.317197322845,1123.5445878505707,18.482591537,6,5,4,4,66,52,54,40,10,5,32,2,24,0.11981566820276497,0.09216589861751152,0.03977272727272727,0.005050505050505051
200,8,low,3000,10,30621.50439453125,767.5823340415955,13.188637012,3,7,0,0,18,14,10,6,6,7,14,6,23,0.03365384615384615,0.014423076923076924,0.034759358288770054,0.015151515151515152
200,8,high,100,10,19803.36776828766,590.9538397789001,22.296599154,3,5,62,62,92,88,84,78,40,5,40,44,27,0.21153846153846154,0.1875,0.25925925925925924,0.1111111111111111
200,8,low,100,10,22476.02287864685,546.1330049037933,13.949291458,3,7,2,2,22,18,14,10,4,7,14,6,25,0.04326923076923077,0.02403846153846154,0.0287569573283859,0.015151515151515152
200,6,high,3000,10,41577.271916389465,2027.6176450252533,15.594531847,10,9,8,8,76,70,68,62,26,9,42,14,22,0.15283842794759825,0.13537117903930132,0.11560044893378227,0.03535353535353535
200,6,high,1000,20,434035.7045955658,27381.574671030045,17.759586857,10,15,24,24,120,120,100,84,62,15,40,18,14,0.26200873362445415,0.18340611353711792,0.19741532976827092,0.045454545454545456
200,7,high,1000,20,530180.0631816387,24263.39199399948,10.218918933,6,4,4,4,76,60,52,36,18,4,34,2,12,0.1382488479262673,0.08294930875576037,0.055897962677623696,0.005050505050505051
200,6,low,3000,20,197582.3208873272,6646.567618131638,14.02933719,10,11,8,8,34,28,30,24,10,11,12,20,16,0.0611353711790393,0.05240174672489083,0.0390625,0.050505050505050504
200,6,high,1000,10,30606.606696128845,492.9530189037323,17.750642167,10,14,22,22,98,88,66,66,42,14,54,20,22,0.19213973799126638,0.14410480349344978,0.08266666666666667,0.050505050505050504
200,6,low,100,20,493347.52108836174,45964.650446891785,18.669547579,10,12,14,14,44,38,30,26,16,12,12,20,14,0.08296943231441048,0.056768558951965066,0.04580152671755725,0.050505050505050504
200,6,high,100,20,512510.1592657566,40311.663313150406,13.953284457,10,14,68,68,168,158,130,124,104,14,54,42,14,0.34497816593886466,0.27074235807860264,0.18295739348370926,0.10606060606060606
200,6,high,3000,20,894925.5436952114,70062.66203308105,17.71742403,10,15,14,14,102,94,70,64,54,15,50,12,13,0.2052401746724891,0.13973799126637554,0.08148148148148149,0.030303030303030304
200,6,low,1000,20,421541.6081941128,37571.73586511612,17.18758457,10,13,30,30,40,36,26,22,20,13,14,20,13,0.07860262008733625,0.048034934497816595,0.05012531328320802,0.050505050505050504
200,3,low,3000,20,313089.5218191147,59919.86857390404,11.270713882,9,10,8,8,8,8,6,6,4,10,8,14,16,0.017699115044247787,0.01327433628318584,0.023622047244094488,0.03535353535353535
200,8,high,3000,20,384545.722168684,26156.00859093666,18.416159985,3,6,8,8,50,38,22,16,28,6,14,0,14,0.09134615384615384,0.038461538461538464,0.037333333333333336,0.0
200,1,low,3000,10,33011.97428894043,1212.360050201416,12.711831045,14,19,0,0,54,48,36,30,16,19,28,0,25,0.0995850622406639,0.06224066390041494,0.02099737532808399,0.0
200,8,high,3000,10,29986.632093667984,744.6677060127258,14.145469659,3,7,0,0,34,32,18,14,18,7,16,0,24,0.07692307692307693,0.03365384615384615,0.02586206896551724,0.0
200,6,low,100,10,28022.07488489151,529.7085340023041,15.291069209,10,15,22,22,66,54,36,30,14,15,40,16,23,0.11790393013100436,0.06550218340611354,0.04,0.04040404040404041
200,6,high,100,10,55797.76650214195,2575.3103499412537,16.130077937,10,14,120,120,202,198,172,168,80,14,60,56,22,0.43231441048034935,0.36681222707423583,0.18133333333333335,0.1414141414141414
50,9,low,3000,20,123411.09771585464,62998.457021951675,12.19102323,3,4,0,0,12,8,6,6,4,4,4,0,4,0.06896551724137931,0.05172413793103448,0.020202020202020204,0.0
50,11,low,3000,10,8993.748674869537,1048.864429950714,11.917497053,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
50,11,low,3000,20,17743.234441041946,840.0511181354523,11.701634896,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0
50,11,high,3000,10,6490.522148609161,251.25366282463074,11.737188928,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0
50,12,low,3000,10,6801.09889626503,354.61174297332764,12.051714723,3,5,0,0,22,8,4,4,8,5,2,0,6,0.06896551724137931,0.034482758620689655,0.041666666666666664,0.0
50,12,low,3000,20,114226.86209797859,11816.181527853012,11.458787064,3,3,0,0,18,18,30,30,14,3,0,0,3,0.15517241379310345,0.25862068965517243,0.0707070707070707,0.0
50,12,high,3000,10,48441.252935409546,5073.944737911224,11.871950893,3,5,2,2,30,24,26,26,16,5,10,2,4,0.20689655172413793,0.22413793103448276,0.08823529411764706,0.020833333333333332
50,12,high,3000,20,39162.694752693176,3269.487925052643,11.822025219,3,5,4,4,38,26,28,28,22,5,14,4,4,0.22413793103448276,0.2413793103448276,0.12745098039215685,0.041666666666666664
50,13,low,3000,20,108648.26907205582,17738.353778123856,11.956071953,1,1,0,0,0,0,0,0,0,1,0,4,4,0.0,0.0,0.022222222222222223,0.041666666666666664
50,13,high,3000,20,24267.360038518906,1930.1723399162292,11.70789505,1,1,2,2,10,10,16,16,4,1,6,2,4,0.09615384615384616,0.15384615384615385,0.03333333333333333,0.020833333333333332
50,14,low,3000,10,8139.417834997177,762.9661421775818,11.620110746,2,4,0,0,14,6,2,2,2,4,6,2,6,0.05454545454545454,0.01818181818181818,0.021505376344086023,0.020833333333333332
50,14,high,3000,10,43695.29898309708,5225.972725868225,11.741492657,2,2,0,0,4,2,8,8,0,4,2,0,4,0.01818181818181818,0.07272727272727272,0.0,0.0
50,14,high,3000,20,177762.39708709717,23445.50119996071,11.869202331,2,4,0,0,8,6,2,2,4,4,4,0,3,0.05454545454545454,0.01818181818181818,0.0196078431372549,0.0
50,15,low,3000,10,7309.062576055527,499.6801700592041,11.642760961,4,3,4,4,14,8,20,20,0,3,8,8,7,0.06557377049180328,0.16393442622950818,0.04597701149425287,0.08333333333333333
50,15,low,3000,20,87155.1414809227,23286.761261940002,11.691482617,4,3,12,12,16,10,14,14,0,3,2,8,4,0.08196721311475409,0.11475409836065574,0.041666666666666664,0.08333333333333333
50,15,high,3000,10,10612.087107419968,871.0535018444061,11.804517096,4,3,8,8,36,32,54,54,10,3,18,2,5,0.26229508196721313,0.4426229508196721,0.06451612903225806,0.020833333333333332
50,15,high,3000,20,40509.720136880875,5182.768674850464,11.915508626,4,3,0,0,28,20,28,28,8,3,14,0,4,0.16393442622950818,0.22950819672131148,0.041666666666666664,0.0
100,9,low,3000,10,11189.206157922745,246.00387406349182,11.79122789,1,1,0,0,4,2,6,6,0,1,2,0,11,0.00980392156862745,0.029411764705882353,0.0,0.0
100,9,low,3000,20,155476.20839738846,13224.288339138031,11.670495814,1,1,0,0,2,2,4,4,0,1,0,0,7,0.00980392156862745,0.0196078431372549,0.0,0.0
100,9,high,3000,10,11506.756818532944,224.47845578193665,12.155294291,1,1,0,0,14,12,24,24,2,1,4,0,13,0.058823529411764705,0.11764705882352941,0.006134969325153374,0.0
100,9,high,3000,20,200411.8428015709,19437.31430697441,12.058801755,1,1,0,0,6,2,10,10,0,1,2,0,6,0.00980392156862745,0.049019607843137254,0.0,0.0
100,10,low,3000,10,13657.400067806244,270.0135929584503,11.684407545,3,3,2,2,4,4,8,8,0,3,4,2,12,0.018518518518518517,0.037037037037037035,0.005813953488372093,0.01020408163265306
100,10,low,3000,20,83993.33196783066,5449.723028898239,11.701769043,3,3,0,0,0,0,0,0,0,3,0,2,8,0.0,0.0,0.005434782608695652,0.01020408163265306
100,10,high,3000,10,11611.586442947388,287.8456618785858,11.761726221,3,2,2,2,26,18,32,32,2,2,18,2,13,0.08333333333333333,0.14814814814814814,0.012048192771084338,0.01020408163265306
100,10,high,3000,20,418871.64440107346,56504.33587193489,12.032435513,3,4,2,2,34,26,44,44,18,4,8,2,6,0.12037037037037036,0.2037037037037037,0.05181347150259067,0.01020408163265306
100,11,high,3000,10,16220.678461790085,726.4728591442108,12.671192343,5,8,6,6,52,46,58,58,28,8,32,4,12,0.20175438596491227,0.2543859649122807,0.0855614973262032,0.02040816326530612
100,12,low,3000,10,20720.040014743805,881.522736787796,11.931323362,5,5,0,0,42,32,68,68,16,5,20,4,11,0.14035087719298245,0.2982456140350877,0.055248618784530384,0.02040816326530612
100,12,low,3000,20,299699.6624658108,28303.56559610367,11.944893866,5,4,0,0,8,8,2,2,4,4,2,4,6,0.03508771929824561,0.008771929824561403,0.02072538860103627,0.02040816326530612
100,12,high,3000,10,13323.24343252182,538.4791820049286,14.41513916,5,9,44,44,76,76,126,126,32,9,20,4,12,0.3333333333333333,0.5526315789473685,0.09473684210526316,0.02040816326530612
200,11,low,1000,10,31979.67928671837,2169.0840849876404,25.223336624,3,4,4,4,22,14,32,32,6,6,10,4,22,0.03365384615384615,0.07692307692307693,0.014245014245014245,0.010101010101010102
100,13,low,3000,20,92235.78040957451,5545.733376026154,11.872455129,1,1,0,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,0.0
100,13,high,3000,10,11898.862758874893,442.95251393318176,11.9792194,1,1,0,0,6,2,10,10,0,1,2,0,13,0.00980392156862745,0.049019607843137254,0.0,0.0
100,13,high,3000,20,98706.11361074448,9263.699486970901,11.957303705,1,1,0,0,8,4,14,14,2,1,4,0,7,0.0196078431372549,0.06862745098039216,0.0055248618784530384,0.0
100,15,low,3000,10,10262.865703582764,174.2751190662384,12.191013317,2,2,4,4,8,6,16,16,0,2,4,4,12,0.02857142857142857,0.0761904761904762,0.011834319526627219,0.02040816326530612
200,7,low,1000,20,460096.7437553406,99689.26616597176,11.776153627,6,5,0,0,2,2,0,0,0,5,2,8,15,0.004608294930875576,0.0,0.01084010840108401,0.020202020202020204
200,7,low,3000,20,437694.1267564297,26884.460529088974,12.490193081,6,6,22,22,4,4,4,4,4,6,0,10,13,0.009216589861751152,0.009216589861751152,0.018518518518518517,0.025252525252525252
200,7,high,3000,20,588431.9451165199,38606.936922073364,12.77805437,6,4,2,2,42,32,52,52,12,4,16,2,12,0.07373271889400922,0.11981566820276497,0.018666666666666668,0.005050505050505051
200,8,low,1000,10,29078.637625932693,379.53790307044983,12.457921571,3,6,0,0,14,12,14,14,4,6,10,6,23,0.028846153846153848,0.03365384615384615,0.014367816091954023,0.015151515151515152
200,9,low,1000,10,38136.83199739456,1913.9274640083313,11.961227084,3,3,2,2,16,6,30,30,0,3,6,6,21,0.014423076923076924,0.07211538461538461,0.008695652173913044,0.015151515151515152
200,9,low,1000,20,157914.47055149078,12267.414204835892,11.984474941,3,2,0,0,2,2,0,0,2,2,2,6,16,0.004807692307692308,0.0,0.011204481792717087,0.015151515151515152
200,9,low,3000,10,39607.75248980522,3278.382625102997,12.030394342,3,2,6,6,38,28,50,50,4,2,22,6,21,0.0673076923076923,0.1201923076923077,0.014619883040935672,0.015151515151515152
200,9,low,3000,20,219492.55183935165,17372.178951978683,12.376258399,3,2,2,2,20,8,14,14,4,2,8,6,16,0.019230769230769232,0.03365384615384615,0.014005602240896359,0.015151515151515152
200,9,high,1000,10,35546.80373382568,1601.7463219165802,13.133054086,3,2,2,2,32,24,36,36,6,2,18,2,22,0.057692307692307696,0.08653846153846154,0.011799410029498525,0.005050505050505051
200,9,high,1000,20,345965.2340321541,12970.637001037598,12.210707415,3,2,4,4,36,28,46,46,8,2,22,4,13,0.0673076923076923,0.11057692307692307,0.01639344262295082,0.010101010101010102
200,9,high,3000,20,426091.1936199665,21055.652456998825,12.426033992,3,3,2,2,40,30,70,70,12,3,14,2,13,0.07211538461538461,0.16826923076923078,0.018970189701897018,0.005050505050505051
200,10,low,1000,10,22972.338569879532,231.5634059906006,11.979693243,2,2,2,2,8,6,12,12,0,2,8,2,23,0.014634146341463415,0.02926829268292683,0.002976190476190476,0.005050505050505051
200,10,low,1000,20,123006.38252282143,4695.51064991951,13.11251428,2,2,0,0,4,2,6,6,0,2,0,2,16,0.004878048780487805,0.014634146341463415,0.0028011204481792717,0.005050505050505051
200,10,low,3000,10,22356.138033628464,237.81950879096985,13.683115537,2,2,2,2,8,6,12,12,0,2,6,2,23,0.014634146341463415,0.02926829268292683,0.002976190476190476,0.005050505050505051
200,10,high,100,10,26691.096957445145,597.531259059906,13.162411417,2,2,54,54,82,70,162,162,38,2,26,50,22,0.17073170731707318,0.3951219512195122,0.12979351032448377,0.12626262626262627
200,11,low,1000,20,177294.30416083336,10834.75747704506,14.936014876,3,4,2,2,14,10,22,22,2,4,2,4,16,0.02403846153846154,0.052884615384615384,0.008264462809917356,0.010101010101010102
200,10,high,1000,10,25253.252126455307,1107.8409361839294,12.171339291,2,1,8,8,20,16,26,26,2,1,14,6,25,0.03902439024390244,0.06341463414634146,0.012232415902140673,0.015151515151515152
100,14,high,3000,20,390865.0829985142,75991.04677200317,14.34784579,4,6,0,0,28,22,22,22,22,6,12,0,6,0.0990990990990991,0.0990990990990991,0.05527638190954774,0.0
200,10,high,1000,20,298778.4986066818,19717.65066385269,14.908490601,2,2,20,20,32,30,56,56,18,2,8,2,14,0.07317073170731707,0.13658536585365855,0.027548209366391185,0.005050505050505051
200,10,high,3000,10,34316.642565727234,1026.2913908958435,12.413202472,2,2,0,0,10,10,18,18,4,2,6,0,22,0.024390243902439025,0.04390243902439024,0.0058997050147492625,0.0
200,11,low,3000,10,27472.766069173813,729.1570138931274,20.780030987,3,4,2,2,4,4,4,4,0,5,4,4,23,0.009615384615384616,0.009615384615384616,0.005797101449275362,0.010101010101010102
200,10,high,3000,20,442547.1138443947,25238.10520386696,12.043284129,2,2,0,0,18,14,30,30,10,2,8,2,14,0.03414634146341464,0.07317073170731707,0.01652892561983471,0.005050505050505051
200,11,low,100,10,23225.618542194366,375.9199538230896,11.803465484,3,4,2,2,14,12,16,16,6,4,6,4,21,0.028846153846153848,0.038461538461538464,0.014367816091954023,0.010101010101010102
200,11,high,100,10,35731.76307964325,1099.1215591430664,11.789649753,3,4,100,100,128,122,230,230,68,4,46,74,21,0.2932692307692308,0.5528846153846154,0.20402298850574713,0.18686868686868688
200,11,high,100,20,318897.97139930725,32751.42279100418,11.580861736,3,4,66,66,104,98,192,192,70,4,34,62,15,0.23557692307692307,0.46153846153846156,0.18032786885245902,0.15656565656565657
200,12,high,100,10,24496.879723787308,959.1791689395905,15.42002204,4,2,52,52,74,66,122,122,18,2,32,28,24,0.15639810426540285,0.2890995260663507,0.06906906906906907,0.0707070707070707
200,13,low,100,10,24645.911366939545,457.5486030578613,13.363301624,7,6,2,2,46,36,52,52,10,6,20,6,22,0.08181818181818182,0.11818181818181818,0.022792022792022793,0.015151515151515152
200,13,high,100,10,24571.51216173172,512.0701580047607,15.602894116,7,4,76,76,120,108,178,178,8,4,52,26,23,0.24545454545454545,0.40454545454545454,0.049707602339181284,0.06565656565656566
200,15,high,100,20,187402.61694145203,10834.81843495369,12.121930282,3,3,64,64,96,82,188,188,38,3,40,58,15,0.1971153846153846,0.4519230769230769,0.1322314049586777,0.14646464646464646
200,11,high,1000,10,32475.55006814003,871.4565918445587,11.985556825,3,6,12,12,44,40,54,54,20,7,26,12,23,0.09615384615384616,0.12980769230769232,0.045584045584045586,0.030303030303030304
50,13,low,3000,10,5048.141553640366,189.3481810092926,16.658417118,1,1,0,0,0,0,0,0,0,1,0,4,7,0.0,0.0,0.024691358024691357,0.041666666666666664
100,11,low,3000,10,11755.849688529968,347.2417879104614,22.112074174,5,8,0,0,28,20,32,32,0,8,20,2,14,0.08771929824561403,0.14035087719298245,0.0055248618784530384,0.01020408163265306
200,10,low,3000,20,114459.30876874924,5302.073627948761,21.453149019,2,2,0,0,0,0,0,0,0,2,0,2,16,0.0,0.0,0.0028011204481792717,0.005050505050505051
100,14,high,3000,10,13285.35488820076,518.7937581539154,19.074998532,4,5,0,0,26,22,36,36,10,5,12,0,12,0.0990990990990991,0.16216216216216217,0.028089887640449437,0.0
100,14,low,3000,20,109472.70125317574,13471.482964992523,16.596130062,4,4,0,0,0,0,0,0,0,4,0,2,8,0.0,0.0,0.0053475935828877,0.01020408163265306
200,11,high,1000,20,211916.29710769653,21296.93633198738,13.564231623,3,3,10,10,52,38,92,92,16,3,14,4,15,0.09134615384615384,0.22115384615384615,0.027548209366391185,0.010101010101010102
100,15,high,3000,10,12563.484173059464,355.46740198135376,13.949234341,2,1,2,2,18,16,16,16,4,1,8,2,11,0.0761904761904762,0.0761904761904762,0.01775147928994083,0.01020408163265306
100,11,high,3000,20,341436.8312652111,35955.954100847244,14.025394296,5,7,6,6,48,40,62,62,18,7,24,6,6,0.17543859649122806,0.2719298245614035,0.0594059405940594,0.030612244897959183
200,12,low,1000,10,37851.97392249107,3811.8216049671173,15.620529621,4,4,12,12,14,10,26,26,0,4,4,0,22,0.023696682464454975,0.061611374407582936,0.0,0.0
200,12,high,100,20,239457.5940182209,13695.943188905716,19.305339657,4,2,50,50,78,74,124,124,36,2,38,44,14,0.17535545023696683,0.2938388625592417,0.11019283746556474,0.1111111111111111
200,11,low,3000,20,193019.85420799255,16519.977543115616,13.339702303,3,3,2,2,8,4,14,14,0,3,2,4,15,0.009615384615384616,0.03365384615384615,0.005509641873278237,0.010101010101010102
