ntaxa,rep,ils,m,inphynet_runtime,nretic_true,nretic_est,unrooted_major_hwcd,unrooted_hwcd,min_greedy_hwcd,is_greedy_rooted,min_unrooted_nj_hwcd,misplaced_retics
200,30,high,40,0.100397303,6,7,0.0,0,0,false,0,0
200,31,low,10,0.075912124,4,4,0.0,2,2,false,0,0
200,31,low,20,0.121844158,4,4,0.0,2,2,false,0,0
200,31,high,10,0.0892877,4,4,0.0,6,6,false,0,0
200,31,high,20,0.089057691,4,4,0.0,2,2,false,0,0
200,34,high,10,0.083333531,4,5,0.0,0,0,false,0,0
200,34,high,20,0.093846484,4,5,0.0,0,0,false,0,0
200,34,high,30,0.133601674,4,5,0.0,0,0,false,0,0
200,34,high,40,0.101575845,4,5,0.0,0,0,false,0,0
200,38,low,10,0.078271564,3,4,0.0,4,6,false,0,1
200,38,low,20,0.079762533,3,4,0.0,6,6,false,0,1
200,39,low,10,0.076068482,5,5,0.0,0,0,false,0,0
200,39,low,20,0.088873036,5,5,0.0,0,0,false,0,0
200,39,low,30,0.103793657,5,5,0.0,0,0,false,0,0
200,39,low,40,0.09064085,5,5,0.0,0,0,false,0,0
200,39,high,10,0.096562371,5,6,0.0,0,0,false,0,0
200,39,high,20,0.131544229,5,6,0.0,0,0,false,0,0
200,39,high,30,0.138347253,5,6,0.0,0,0,false,0,0
200,39,high,40,0.10700934,5,6,0.0,0,0,false,0,0
200,43,high,10,0.129224692,7,9,0.0,2,2,false,0,1
200,43,high,20,0.428272375,7,9,0.0,2,2,false,0,1
200,43,high,30,0.095885437,7,8,0.0,0,0,false,0,0
200,43,high,40,0.155450586,7,8,0.0,2,2,false,0,1
200,45,low,10,0.080826369,3,3,0.0,2,2,false,0,0
200,45,high,10,0.101102673,3,3,0.0,2,2,false,0,0
200,50,low,10,0.096302773,6,6,0.0,12,12,false,0,2
200,50,low,20,0.086568836,6,6,0.0,10,10,false,0,2
200,50,low,30,0.091550027,6,6,0.0,10,10,false,0,2
200,50,low,40,0.120536473,6,6,0.0,10,10,false,0,2
200,50,high,10,0.106684734,6,7,0.0,12,12,false,0,2
200,50,high,20,0.086106376,6,7,0.0,10,10,false,0,2
200,50,high,30,0.097425485,6,7,0.0,10,10,false,0,2
200,50,high,40,0.11555204,6,7,0.0,10,10,false,0,2
200,54,low,40,0.095277861,3,3,0.0,0,0,false,0,0
200,54,high,10,0.083171004,3,3,0.0,0,0,false,0,0
200,54,high,20,0.093250392,3,3,0.0,0,0,false,0,0
200,54,high,30,0.099653954,3,3,0.0,0,0,false,0,0
200,54,high,40,0.089407034,3,3,0.0,0,0,false,0,0
200,55,low,10,0.086905127,6,6,0.0,0,0,false,0,0
200,55,low,20,0.0792335,6,6,0.0,0,0,false,0,0
200,55,low,30,0.11906265,6,6,0.0,0,0,false,0,0
200,55,low,40,0.105073813,6,6,0.0,0,0,false,0,0
200,55,high,10,0.08740357,6,7,0.0,0,0,false,0,0
200,55,high,20,0.093760727,6,7,0.0,0,0,false,0,0
200,55,high,30,0.09785409,6,7,0.0,2,2,false,0,1
200,55,high,40,0.123478241,6,7,0.0,2,2,false,0,1
200,56,low,10,0.095075634,5,5,0.0,0,0,false,0,0
200,56,low,20,0.089629311,5,5,0.0,0,0,false,0,0
200,56,low,30,0.090331659,5,5,0.0,0,0,false,0,0
200,56,low,40,0.099972645,5,5,0.0,0,0,false,0,0
200,56,high,10,0.080585583,5,5,0.0,0,0,false,0,0
200,56,high,20,0.080877823,5,5,0.0,0,0,false,0,0
200,56,high,30,0.102899715,5,5,0.0,0,0,false,0,0
200,56,high,40,0.099797815,5,5,0.0,0,0,false,0,0
200,57,low,10,0.077851187,5,5,0.0,0,0,false,0,0
200,57,low,20,0.080554249,5,5,0.0,0,0,false,0,0
200,57,low,30,0.089647967,5,5,0.0,0,0,false,0,0
200,57,low,40,0.089298252,5,5,0.0,0,0,false,0,0
200,57,high,10,0.091131396,5,6,0.0,0,0,false,0,0
200,57,high,20,0.080715361,5,6,0.0,0,0,false,0,0
200,57,high,30,0.092111634,5,6,0.0,2,2,false,0,1
200,57,high,40,0.10843511,5,6,0.0,0,0,false,0,0
200,58,low,10,0.089476641,6,6,0.0,0,0,false,0,0
200,58,low,20,0.095097666,6,6,0.0,0,0,false,0,0
200,58,low,30,0.098204582,6,6,0.0,0,0,false,0,0
200,58,low,40,0.090361419,6,6,0.0,0,0,false,0,0
200,58,high,10,0.106822959,6,7,0.0,24,24,false,0,0
200,58,high,20,0.084781113,6,7,0.0,4,4,false,0,0
200,58,high,30,0.098969813,6,7,0.0,4,4,false,0,0
200,58,high,40,0.09923587,6,7,0.0,4,4,false,0,0
200,59,low,10,0.08614394,3,3,0.0,2,2,false,0,0
200,59,low,20,0.085674832,3,3,0.0,0,0,false,0,0
200,59,low,30,0.087875663,3,3,0.0,0,0,false,0,0
200,59,low,40,0.130506432,3,3,0.0,0,0,false,0,0
200,59,high,10,0.089048815,3,3,0.0,2,2,false,0,0
200,59,high,20,0.086160322,3,3,0.0,0,0,false,0,0
200,59,high,30,0.096298826,3,3,0.0,0,0,false,0,0
200,59,high,40,0.10842226,3,3,0.0,0,0,false,0,0
200,60,low,10,0.072779745,3,3,0.0,6,6,false,0,0
200,60,low,20,0.085920448,3,3,0.0,4,4,false,0,0
200,60,low,30,0.086111564,3,3,0.0,2,2,false,0,0
200,60,low,40,0.086238794,3,3,0.0,2,2,false,0,0
200,60,high,10,0.087332362,3,3,0.0,4,4,false,0,0
200,60,high,20,0.084895591,3,3,0.0,4,4,false,0,0
200,60,high,30,0.096301106,3,3,0.0,2,2,false,0,0
200,60,high,40,0.086550056,3,3,0.0,2,2,false,0,0
200,61,low,10,0.090165226,5,5,0.0,0,0,false,0,0
200,61,low,20,0.089337011,5,5,0.0,0,0,false,0,0
200,61,low,30,0.088774321,5,5,0.0,0,0,false,0,0
200,61,low,40,0.089235667,5,5,0.0,0,0,false,0,0
200,61,high,10,0.077377349,5,5,0.0,0,0,false,0,0
200,61,high,20,0.102013094,5,5,0.0,0,0,false,0,0
200,61,high,30,0.098516036,5,5,0.0,0,0,false,0,0
200,61,high,40,0.088731275,5,5,0.0,0,0,false,0,0
200,62,low,10,0.079258134,5,5,0.0,12,12,false,0,2
200,62,low,20,0.118736297,5,5,0.0,12,12,false,0,2
200,62,low,30,0.100433445,5,5,0.0,12,12,false,0,2
200,62,low,40,0.099723884,5,5,0.0,12,12,false,0,2
200,62,high,10,0.095235588,5,6,0.0,12,12,false,0,3
200,62,high,20,0.088568503,5,6,0.0,12,12,false,0,3
200,62,high,30,0.109137708,5,6,0.0,12,12,false,0,3
200,62,high,40,0.141475714,5,6,0.0,12,12,false,0,3
200,63,low,10,0.077564838,1,1,0.0,0,0,false,0,0
200,63,low,20,0.078190191,1,1,0.0,0,0,false,0,0
200,63,low,30,0.088274151,1,1,0.0,0,0,false,0,0
200,63,low,40,0.088496315,1,1,0.0,0,0,false,0,0
200,63,high,10,0.077722868,1,1,0.0,0,0,false,0,0
200,63,high,20,0.077356921,1,1,0.0,0,0,false,0,0
200,63,high,30,0.112749907,1,1,0.0,0,0,false,0,0
200,63,high,40,0.088006349,1,1,0.0,0,0,false,0,0
200,64,low,10,0.083511593,7,7,0.0,0,0,false,0,0
200,64,low,20,0.08444641,7,7,0.0,0,0,false,0,0
200,64,low,30,0.128548519,7,7,0.0,0,0,false,0,0
200,64,low,40,0.097033845,7,7,0.0,0,0,false,0,0
200,64,high,10,0.079536076,7,7,0.0,0,0,false,0,0
200,64,high,20,0.122865403,7,7,0.0,0,0,false,0,0
200,64,high,30,0.092062795,7,7,0.0,0,0,false,0,0
200,64,high,40,0.107096855,7,7,0.0,0,0,false,0,0
200,65,low,10,0.074679469,5,5,0.0,0,0,false,0,0
200,65,low,20,0.090662519,5,5,0.0,0,0,false,0,0
200,65,low,30,0.1081661,5,5,0.0,0,0,false,0,0
200,65,low,40,0.098045771,5,5,0.0,0,0,false,0,0
200,65,high,10,0.075170717,5,5,0.0,0,0,false,0,0
200,65,high,20,0.102944133,5,5,0.0,0,0,false,0,0
200,65,high,30,0.096649634,5,5,0.0,0,0,false,0,0
200,65,high,40,0.109812656,5,5,0.0,0,0,false,0,0
200,66,low,10,0.073866954,4,4,0.0,0,0,false,0,0
200,66,low,20,0.07832961,4,4,0.0,0,0,false,0,0
200,66,low,30,0.088162288,4,4,0.0,0,0,false,0,0
200,66,low,40,0.110548143,4,4,0.0,0,0,false,0,0
200,66,high,10,0.085380336,4,4,0.0,0,0,false,0,0
200,66,high,20,0.087057861,4,4,0.0,0,0,false,0,0
200,66,high,30,0.088713691,4,4,0.0,0,0,false,0,0
200,66,high,40,0.088573985,4,4,0.0,0,0,false,0,0
200,67,low,10,0.073951327,4,4,0.0,0,0,false,0,0
200,67,low,20,0.08707787,4,4,0.0,0,0,false,0,0
200,67,low,30,0.087852775,4,4,0.0,0,0,false,0,0
200,67,low,40,0.099628233,4,4,0.0,0,0,false,0,0
200,67,high,10,0.103504402,4,4,0.0,0,0,false,0,0
200,67,high,20,0.077646822,4,4,0.0,0,0,false,0,0
200,67,high,30,0.096012275,4,4,0.0,0,0,false,0,0
200,67,high,40,0.088592133,4,4,0.0,0,0,false,0,0
200,68,low,10,0.094135212,5,5,0.0,2,2,false,0,0
200,68,low,20,0.080717973,5,5,0.0,0,0,false,0,0
200,68,low,30,0.090886808,5,5,0.0,0,0,false,0,0
200,68,low,40,0.103972027,5,5,0.0,0,0,false,0,0
200,68,high,10,0.077954577,5,6,0.0,2,2,false,0,0
200,68,high,20,0.089897591,5,6,0.0,2,2,false,0,0
200,68,high,30,0.090784485,5,6,0.0,2,2,false,0,0
200,68,high,40,0.090472192,5,6,0.0,2,2,false,0,0
200,69,low,10,0.084790956,1,1,0.0,0,0,false,0,0
200,69,low,20,0.083716384,1,1,0.0,0,0,false,0,0
200,69,low,30,0.094424473,1,1,0.0,0,0,false,0,0
200,69,low,40,0.09285512,1,1,0.0,0,0,false,0,0
200,69,high,10,0.071994022,1,1,0.0,0,0,false,0,0
200,69,high,20,0.075185697,1,1,0.0,0,0,false,0,0
200,69,high,30,0.105720104,1,1,0.0,0,0,false,0,0
200,69,high,40,0.104866167,1,1,0.0,0,0,false,0,0
200,70,low,10,0.086931604,6,6,0.0,0,0,false,0,0
200,70,low,20,0.080482169,6,6,0.0,0,0,false,0,0
200,70,low,30,0.089543878,6,6,0.0,0,0,false,0,0
200,70,low,40,0.11029087,6,6,0.0,0,0,false,0,0
200,70,high,10,0.086829017,6,6,0.0,0,0,false,0,0
200,70,high,20,0.113800291,6,6,0.0,0,0,false,0,0
200,70,high,30,0.099149693,6,6,0.0,0,0,false,0,0
200,70,high,40,0.096458459,6,6,0.0,0,0,false,0,0
200,71,low,10,0.087088725,1,1,0.0,0,0,false,0,0
200,71,low,20,0.085811322,1,1,0.0,0,0,false,0,0
200,71,low,30,0.086419665,1,1,0.0,0,0,false,0,0
200,71,low,40,0.088238282,1,1,0.0,0,0,false,0,0
200,71,high,10,0.089558429,1,1,0.0,0,0,false,0,0
200,71,high,20,0.075254547,1,1,0.0,0,0,false,0,0
200,71,high,30,0.086203539,1,1,0.0,0,0,false,0,0
200,71,high,40,0.096589669,1,1,0.0,0,0,false,0,0
200,72,low,10,0.084181908,4,4,0.0,0,0,false,0,0
200,72,low,20,0.089763358,4,4,0.0,0,0,false,0,0
200,72,low,30,0.119460066,4,4,0.0,0,0,false,0,0
200,72,low,40,0.093955163,4,4,0.0,0,0,false,0,0
200,72,high,10,0.092652738,4,4,0.0,0,0,false,0,0
200,72,high,20,0.077777993,4,4,0.0,0,0,false,0,0
200,72,high,30,0.087395175,4,4,0.0,0,0,false,0,0
200,72,high,40,0.092724124,4,4,0.0,0,0,false,0,0
200,73,low,10,0.075056479,3,3,0.0,0,0,false,0,0
200,73,low,20,0.07780921,3,3,0.0,0,0,false,0,0
200,73,low,30,0.08696711,3,3,0.0,0,0,false,0,0
200,73,low,40,0.098107853,3,3,0.0,0,0,false,0,0
200,73,high,10,0.075424085,3,3,0.0,0,0,false,0,0
200,73,high,20,0.078164255,3,3,0.0,0,0,false,0,0
200,73,high,30,0.087739463,3,3,0.0,0,0,false,0,0
200,73,high,40,0.088118766,3,3,0.0,0,0,false,0,0
200,74,low,10,0.110038561,2,2,0.0,0,0,false,0,0
200,74,low,20,0.076518659,2,2,0.0,0,0,false,0,0
200,74,low,30,0.09879524,2,2,0.0,0,0,false,0,0
200,74,low,40,0.106899419,2,2,0.0,0,0,false,0,0
200,74,high,10,0.086372551,2,2,0.0,0,0,false,0,0
200,74,high,20,0.104890562,2,2,0.0,0,0,false,0,0
200,74,high,30,0.087862694,2,2,0.0,0,0,false,0,0
200,74,high,40,0.088023995,2,2,0.0,0,0,false,0,0
200,75,low,10,0.075272972,2,2,0.0,0,0,false,0,0
200,75,low,20,0.075766174,2,2,0.0,0,0,false,0,0
200,75,low,30,0.087115152,2,2,0.0,0,0,false,0,0
200,75,low,40,0.095830744,2,2,0.0,0,0,false,0,0
200,75,high,10,0.078987003,2,2,0.0,0,0,false,0,0
200,75,high,20,0.076530397,2,2,0.0,0,0,false,0,0
200,75,high,30,0.088256278,2,2,0.0,0,0,false,0,0
200,75,high,40,0.089663806,2,2,0.0,0,0,false,0,0
200,76,low,10,0.075058514,5,5,0.0,0,0,false,0,0
200,76,low,20,0.078353286,5,5,0.0,0,0,false,0,0
200,76,low,30,0.100715676,5,5,0.0,0,0,false,0,0
200,76,low,40,0.095206582,5,5,0.0,0,0,false,0,0
200,76,high,10,0.082506277,5,5,0.0,0,0,false,0,0
200,76,high,20,0.085402898,5,5,0.0,0,0,false,0,0
200,76,high,30,0.095488217,5,5,0.0,0,0,false,0,0
200,76,high,40,0.088566765,5,5,0.0,0,0,false,0,0
200,77,low,10,0.090999834,5,5,0.0,0,0,false,0,0
200,77,low,20,0.078072531,5,5,0.0,0,0,false,0,0
200,77,low,30,0.107126052,5,5,0.0,0,0,false,0,0
200,77,low,40,0.108828185,5,5,0.0,0,0,false,0,0
200,77,high,10,0.076841923,5,5,0.0,0,0,false,0,0
200,77,high,20,0.078542707,5,5,0.0,0,0,false,0,0
200,77,high,30,0.103158004,5,5,0.0,0,0,false,0,0
200,77,high,40,0.09533634,5,5,0.0,0,0,false,0,0
200,78,low,10,0.076684604,6,6,0.0,0,0,false,0,0
200,78,low,20,0.081620753,6,6,0.0,0,0,false,0,0
200,78,low,30,0.089350211,6,6,0.0,0,0,false,0,0
200,78,low,40,0.097066538,6,6,0.0,0,0,false,0,0
200,78,high,10,0.077043877,6,6,0.0,0,0,false,0,0
200,78,high,20,0.090560711,6,6,0.0,0,0,false,0,0
200,78,high,30,0.098223402,6,6,0.0,0,0,false,0,0
200,78,high,40,0.104000598,6,6,0.0,0,0,false,0,0
200,79,low,10,0.075445011,3,3,0.0,0,0,false,0,0
200,79,low,20,0.079493555,3,3,0.0,0,0,false,0,0
200,79,low,30,0.088608461,3,3,0.0,0,0,false,0,0
200,79,low,40,0.088842186,3,3,0.0,0,0,false,0,0
200,79,high,10,0.087436435,3,3,0.0,0,0,false,0,0
200,79,high,20,0.078090561,3,3,0.0,0,0,false,0,0
200,79,high,30,0.125593254,3,3,0.0,0,0,false,0,0
200,79,high,40,0.098488754,3,3,0.0,0,0,false,0,0
200,80,low,10,0.073541382,1,1,0.0,0,0,false,0,0
200,80,low,20,0.075324636,1,1,0.0,0,0,false,0,0
200,80,low,30,0.10489658,1,1,0.0,0,0,false,0,0
200,80,low,40,0.096175966,1,1,0.0,0,0,false,0,0
200,80,high,10,0.073433472,1,1,0.0,0,0,false,0,0
200,80,high,20,0.085860433,1,1,0.0,0,0,false,0,0
200,80,high,30,0.086816026,1,1,0.0,0,0,false,0,0
200,80,high,40,0.105911419,1,1,0.0,0,0,false,0,0
200,81,low,10,0.073687993,3,3,0.0,0,0,false,0,0
200,81,low,20,0.076331883,3,3,0.0,0,0,false,0,0
200,81,low,30,0.087171796,3,3,0.0,0,0,false,0,0
200,81,low,40,0.091094352,3,3,0.0,0,0,false,0,0
200,81,high,10,0.075767428,3,3,0.0,0,0,false,0,0
200,81,high,20,0.07775949,3,3,0.0,0,0,false,0,0
200,81,high,30,0.087926639,3,3,0.0,0,0,false,0,0
200,81,high,40,0.088111398,3,3,0.0,0,0,false,0,0
200,82,low,10,0.076911366,3,3,0.0,0,0,false,0,0
200,82,low,20,0.077796814,3,3,0.0,0,0,false,0,0
200,82,low,30,0.110112601,3,3,0.0,0,0,false,0,0
200,82,low,40,0.088392757,3,3,0.0,0,0,false,0,0
200,82,high,10,0.088976348,3,3,0.0,0,0,false,0,0
200,82,high,20,0.078397845,3,3,0.0,0,0,false,0,0
200,82,high,30,0.089045359,3,3,0.0,0,0,false,0,0
200,82,high,40,0.088435408,3,3,0.0,0,0,false,0,0
200,83,low,10,0.074612093,3,3,0.0,2,2,false,0,0
200,83,low,20,0.077307517,3,3,0.0,2,2,false,0,0
200,83,low,30,0.085891969,3,3,0.0,2,2,false,0,0
200,83,low,40,0.086705607,3,3,0.0,2,2,false,0,0
200,83,high,10,0.098444096,3,3,0.0,2,2,false,0,0
200,83,high,20,0.08460879,3,3,0.0,2,2,false,0,0
200,83,high,30,0.109697097,3,3,0.0,2,2,false,0,0
200,83,high,40,0.085773583,3,3,0.0,2,2,false,0,0
200,84,low,10,0.074084377,5,5,0.0,0,0,false,0,0
200,84,low,20,0.098977145,5,5,0.0,0,0,false,0,0
200,84,low,30,0.095773673,5,5,0.0,0,0,false,0,0
200,84,low,40,0.097282241,5,5,0.0,0,0,false,0,0
200,84,high,10,0.074710719,5,5,0.0,0,0,false,0,0
200,84,high,20,0.079339239,5,5,0.0,0,0,false,0,0
200,84,high,30,0.087721042,5,5,0.0,0,0,false,0,0
200,84,high,40,0.088191951,5,5,0.0,0,0,false,0,0
200,85,low,10,0.073935568,3,3,0.0,0,0,false,0,0
200,85,low,20,0.086915867,3,3,0.0,0,0,false,0,0
200,85,low,30,0.09339901,3,3,0.0,0,0,false,0,0
200,85,low,40,0.089211069,3,3,0.0,0,0,false,0,0
200,85,high,10,0.074317229,3,3,0.0,0,0,false,0,0
200,85,high,20,0.077201741,3,3,0.0,0,0,false,0,0
200,85,high,30,0.088343362,3,3,0.0,0,0,false,0,0
200,85,high,40,0.088190101,3,3,0.0,0,0,false,0,0
200,86,low,10,0.075862124,6,6,0.0,2,2,false,0,0
200,86,low,20,0.088408455,6,6,0.0,2,2,false,0,0
200,86,low,30,0.088961624,6,6,0.0,2,2,false,0,0
200,86,low,40,0.110435432,6,6,0.0,2,2,false,0,0
200,86,high,10,0.076771241,6,6,0.0,2,2,false,0,0
200,86,high,20,0.088632111,6,6,0.0,2,2,false,0,0
200,86,high,30,0.101489707,6,6,0.0,2,2,false,0,0
200,86,high,40,0.099160032,6,6,0.0,2,2,false,0,0
200,87,low,10,0.073523072,2,2,0.0,2,2,false,0,0
200,87,low,20,0.086904152,2,2,0.0,2,2,false,0,0
200,87,low,30,0.094832436,2,2,0.0,0,0,false,0,0
200,87,low,40,0.086322803,2,2,0.0,0,0,false,0,0
200,87,high,10,0.075081161,2,2,0.0,2,2,false,0,0
200,87,high,20,0.085245225,2,2,0.0,2,2,false,0,0
200,87,high,30,0.087603069,2,2,0.0,0,0,false,0,0
200,87,high,40,0.087655945,2,2,0.0,0,0,false,0,0
200,88,low,10,0.075374463,4,4,0.0,0,0,false,0,0
200,88,low,20,0.101174847,4,4,0.0,0,0,false,0,0
200,88,low,30,0.097513748,4,4,0.0,0,0,false,0,0
200,88,low,40,0.095683675,4,4,0.0,0,0,false,0,0
200,88,high,10,0.075253998,4,4,0.0,0,0,false,0,0
200,88,high,20,0.085463164,4,4,0.0,0,0,false,0,0
200,88,high,30,0.094566235,4,4,0.0,0,0,false,0,0
200,88,high,40,0.094893626,4,4,0.0,0,0,false,0,0
200,89,low,10,0.084620415,4,4,0.0,0,0,false,0,0
200,89,low,20,0.077965696,4,4,0.0,0,0,false,0,0
200,89,low,30,0.097051377,4,4,0.0,0,0,false,0,0
200,89,low,40,0.095054684,4,4,0.0,0,0,false,0,0
200,89,high,10,0.075094422,4,4,0.0,16,16,false,0,0
200,89,high,20,0.077412258,4,4,0.0,16,16,false,0,0
200,89,high,30,0.129234939,4,4,0.0,0,0,false,0,0
200,89,high,40,0.111432222,4,4,0.0,0,0,false,0,0
200,90,low,10,0.073088238,1,1,0.0,0,0,false,0,0
200,90,low,20,0.08385204,1,1,0.0,0,0,false,0,0
200,90,low,30,0.092611957,1,1,0.0,0,0,false,0,0
200,90,low,40,0.086615318,1,1,0.0,0,0,false,0,0
200,90,high,10,0.073537344,1,1,0.0,0,0,false,0,0
200,90,high,20,0.083078938,1,1,0.0,0,0,false,0,0
200,90,high,30,0.105818836,1,1,0.0,0,0,false,0,0
200,90,high,40,0.094420522,1,1,0.0,0,0,false,0,0
200,91,low,10,0.07098854,2,2,0.0,0,0,false,0,0
200,91,low,20,0.074561919,2,2,0.0,0,0,false,0,0
200,91,low,30,0.086782053,2,2,0.0,0,0,false,0,0
200,91,low,40,0.086991918,2,2,0.0,0,0,false,0,0
200,91,high,10,0.097045313,2,2,0.0,0,0,false,0,0
200,91,high,20,0.096975744,2,2,0.0,0,0,false,0,0
200,91,high,30,0.093997924,2,2,0.0,0,0,false,0,0
200,91,high,40,0.108327924,2,2,0.0,0,0,false,0,0
200,92,low,10,0.07632768,3,3,0.0,0,0,false,0,0
200,92,low,20,0.078236378,3,3,0.0,0,0,false,0,0
200,92,low,30,0.097649647,3,3,0.0,0,0,false,0,0
200,92,low,40,0.087826143,3,3,0.0,0,0,false,0,0
200,92,high,10,0.076031515,3,3,0.0,0,0,false,0,0
200,92,high,20,0.094951842,3,3,0.0,0,0,false,0,0
200,92,high,30,0.099034259,3,3,0.0,0,0,false,0,0
200,92,high,40,0.104829986,3,3,0.0,0,0,false,0,0
200,93,low,10,0.076410754,3,3,0.0,0,0,false,0,0
200,93,low,20,0.099609824,3,3,0.0,0,0,false,0,0
200,93,low,30,0.107929508,3,3,0.0,0,0,false,0,0
200,93,low,40,0.094849771,3,3,0.0,0,0,false,0,0
200,93,high,10,0.100780517,3,3,0.0,0,0,false,0,0
200,93,high,20,0.086690849,3,3,0.0,0,0,false,0,0
200,93,high,30,0.095192239,3,3,0.0,0,0,false,0,0
200,93,high,40,0.087042005,3,3,0.0,0,0,false,0,0
200,94,low,10,0.097785797,3,3,0.0,0,0,false,0,0
200,94,low,20,0.076558548,3,3,0.0,0,0,false,0,0
200,94,low,30,0.108176639,3,3,0.0,0,0,false,0,0
200,94,low,40,0.087417671,3,3,0.0,0,0,false,0,0
200,94,high,10,0.086905822,3,3,0.0,0,0,false,0,0
200,94,high,20,0.076435046,3,3,0.0,0,0,false,0,0
200,94,high,30,0.087172435,3,3,0.0,0,0,false,0,0
200,94,high,40,0.087229493,3,3,0.0,0,0,false,0,0
200,95,low,10,0.102194018,4,4,0.0,2,2,false,0,0
200,95,low,20,0.07830394,4,4,0.0,2,2,false,0,0
200,95,low,30,0.087073054,4,4,0.0,0,0,false,0,0
200,95,low,40,0.087640231,4,4,0.0,0,0,false,0,0
200,95,high,10,0.103813123,4,4,0.0,2,2,false,0,0
200,95,high,20,0.08701562,4,4,0.0,2,2,false,0,0
200,95,high,30,0.087218934,4,4,0.0,0,0,false,0,0
200,95,high,40,0.087895676,4,4,0.0,0,0,false,0,0
200,96,low,10,0.075512318,5,5,0.0,0,0,false,0,0
200,96,low,20,0.080054042,5,5,0.0,0,0,false,0,0
200,96,low,30,0.109347293,5,5,0.0,0,0,false,0,0
200,96,low,40,0.104900116,5,5,0.0,0,0,false,0,0
200,96,high,10,0.085352057,5,5,0.0,0,0,false,0,0
200,96,high,20,0.080406284,5,5,0.0,0,0,false,0,0
200,96,high,30,0.130415929,5,5,0.0,0,0,false,0,0
200,96,high,40,0.096164349,5,5,0.0,0,0,false,0,0
200,97,low,10,0.084063777,2,2,0.0,0,0,false,0,0
200,97,low,20,0.077084536,2,2,0.0,0,0,false,0,0
200,97,low,30,0.087591521,2,2,0.0,0,0,false,0,0
200,97,low,40,0.086459491,2,2,0.0,0,0,false,0,0
200,97,high,10,0.073124279,2,2,0.0,0,0,false,0,0
200,97,high,20,0.085240504,2,2,0.0,0,0,false,0,0
200,97,high,30,0.086414023,2,2,0.0,0,0,false,0,0
200,97,high,40,0.0866005,2,2,0.0,0,0,false,0,0
200,98,low,10,0.087590269,2,2,0.0,0,0,false,0,0
200,98,low,20,0.086060877,2,2,0.0,0,0,false,0,0
200,98,low,30,0.087071262,2,2,0.0,0,0,false,0,0
200,98,low,40,0.106715002,2,2,0.0,0,0,false,0,0
200,98,high,10,0.083545325,2,2,0.0,0,0,false,0,0
200,98,high,20,0.075819295,2,2,0.0,0,0,false,0,0
200,98,high,30,0.085257728,2,2,0.0,0,0,false,0,0
200,98,high,40,0.096100299,2,2,0.0,0,0,false,0,0
200,99,low,10,0.084824019,2,2,0.0,0,0,false,0,0
200,99,low,20,0.084772011,2,2,0.0,0,0,false,0,0
200,99,low,30,0.085995196,2,2,0.0,0,0,false,0,0
200,99,low,40,0.085949465,2,2,0.0,0,0,false,0,0
200,99,high,10,0.086654387,2,2,0.0,0,0,false,0,0
200,99,high,20,0.086083182,2,2,0.0,0,0,false,0,0
200,99,high,30,0.095500755,2,2,0.0,0,0,false,0,0
200,99,high,40,0.110773019,2,2,0.0,0,0,false,0,0
200,100,low,10,0.084590794,3,3,0.0,0,0,false,0,0
200,100,low,20,0.076699605,3,3,0.0,0,0,false,0,0
200,100,low,30,0.086934332,3,3,0.0,0,0,false,0,0
200,100,low,40,0.108146865,3,3,0.0,0,0,false,0,0
200,100,high,10,0.096861639,3,3,0.0,0,0,false,0,0
200,100,high,20,0.098654149,3,3,0.0,0,0,false,0,0
200,100,high,30,0.096573775,3,3,0.0,0,0,false,0,0
200,100,high,40,0.094334624,3,3,0.0,0,0,false,0,0
1000,1,low,10,4.990303539,56,56,0.0,8,8,true,0,0
1000,1,low,20,5.101534558,56,56,0.0,4,4,true,0,0
1000,1,low,30,5.009408064,56,56,0.0,2,2,true,0,0
1000,1,low,40,5.156037632,56,56,0.0,2,2,true,0,0
1000,1,high,20,5.138586031,56,59,0.0,4,4,true,0,0
1000,1,high,30,5.14613455,56,58,0.0,2,2,true,0,0
1000,1,high,40,5.320954091,56,58,0.0,2,2,true,0,0
1000,2,low,20,4.921123894,50,50,0.0,4,4,true,0,0
1000,2,low,30,4.968273847,50,50,0.0,2,2,true,0,0
1000,2,low,40,5.056622256,50,50,0.0,0,0,true,0,0
1000,2,high,20,5.092716577,50,55,0.0,34,34,true,0,4
1000,2,high,30,5.166676097,50,55,0.0,30,30,true,0,4
1000,2,high,40,5.211400433,50,55,0.0,28,28,true,0,4
1000,3,low,10,4.836121498,17,17,0.0,0,0,true,0,0
1000,3,low,30,4.890311699,17,17,0.0,0,0,true,0,0
1000,3,low,40,5.297333709,17,17,0.0,0,0,true,0,0
1000,3,high,10,4.872235175,17,18,0.0,0,0,true,0,0
1000,3,high,20,4.840606794,17,18,0.0,0,0,true,0,0
1000,3,high,30,4.873934612,17,18,0.0,0,0,true,0,0
1000,3,high,40,4.909004443,17,18,0.0,0,0,true,0,0
1000,4,low,10,5.31487418,29,29,0.0,10,10,true,0,0
1000,4,low,30,4.900218249,29,29,0.0,0,0,true,0,0
1000,4,low,40,4.950487739,29,29,0.0,0,0,true,0,0
1000,4,high,10,4.915237262,29,32,0.0,12,14,true,0,1
1000,4,high,20,4.910832368,29,31,0.0,4,4,true,0,1
1000,4,high,30,4.956655289,29,31,0.0,2,2,true,0,1
1000,4,high,40,4.953575856,29,31,0.0,4,4,true,0,1
