ntaxa,ngt,ils,nbp,m,r,imethod,gtee,hwcd,input_error,runtime_parallel,runtime_serial
100,1000,low,1000,20,3,snaq,0.29994203618598103,0,2,59955.5589261055,157370.21069598198
100,1000,low,1000,20,6,snaq,0.44740616905565334,0,6,77353.42839694023,103671.48108458519
100,1000,low,1000,20,7,snaq,0.28982824762948634,6,16,108260.51850700378,198826.9432656765
100,1000,low,1000,20,8,snaq,0.503925856503176,8,20,38088.67902302742,112711.1522488594
100,1000,low,1000,20,10,snaq,0.5098077738369748,14,24,68451.21285414696,133913.08320951462
100,1000,high,100,20,4,snaq,0.4591649484536079,120,16,43929.29636311531,129355.79494404793
100,1000,high,100,20,5,snaq,0.4660721649484533,36,36,41077.96963429451,126626.10431838036
100,1000,high,100,20,6,snaq,0.4204123711340203,130,34,39213.654576063156,104548.42475295067
100,1000,high,100,20,7,snaq,0.3970824742268038,34,42,52681.606925964355,175930.38825297356
100,1000,high,100,20,9,snaq,0.9487285223367697,118,122,31215.112777233124,95990.64614915848
100,1000,high,100,20,10,snaq,0.4320721649484533,80,40,33519.766808748245,111438.44125390053
100,1000,high,1000,20,2,snaq,0.07004123711340204,22,32,91510.07411813736,211825.9720249176
100,1000,high,1000,20,4,snaq,0.06862886597938146,72,48,36909.14938592911,117970.34381365776
100,1000,high,1000,20,5,snaq,0.9140893470790378,176,270,41697.35563325882,95820.17327594757
100,1000,high,1000,20,7,snaq,0.08149484536082473,40,40,40287.18518400192,126994.28631687164
100,1000,high,1000,20,8,snaq,0.9305143613209101,64,28,52440.92988085747,152995.46137571335
100,1000,high,1000,20,9,snaq,0.07462886597938143,58,50,52826.58147883415,133289.1056447029
100,100,low,1000,10,8,squirrel,0.2868895136936374,86,74,16.267432587919757,17.098803286557086
100,100,low,1000,10,9,squirrel,0.5979381443298969,78,110,16.51475482445676,17.55420468945522
100,100,low,1000,10,10,squirrel,0.04783505154639174,90,76,16.382223724969663,17.860055287834257
100,100,low,1000,20,1,squirrel,0.43809226283453084,76,74,23.30002852634061,37.132970294565894
100,100,low,1000,20,2,squirrel,0.047422680412371125,82,80,22.596881171222776,31.58227697922848
100,100,low,1000,20,3,squirrel,0.5002103934357248,90,86,23.459385828347877,30.93797143921256
100,100,low,1000,20,4,squirrel,0.046907216494845354,98,86,27.47664587397594,37.647484350949526
100,100,low,1000,20,5,squirrel,0.4876601062168072,102,94,21.893229853827506,36.74227181589231
100,100,low,1000,20,6,squirrel,0.05010309278350515,102,100,26.667363810818642,37.266653206781484
100,100,low,1000,20,7,squirrel,0.0443298969072165,74,82,23.61463027645368,30.319054559688084
100,100,low,1000,20,8,squirrel,0.04144329896907216,66,66,18.160037214518525,23.285985530354083
100,100,low,1000,20,9,squirrel,0.3137561178798292,80,98,18.087231414509006,23.00714546535164
100,100,low,1000,20,10,squirrel,0.45296391752577325,94,96,19.68098798743449,28.37768442754168
100,100,high,100,10,7,squirrel,0.47257731958762883,182,194,30.30066703306511,31.444905944168568
100,1000,low,1000,10,8,squirrel,0.46941580756013745,56,66,17.06807506515179,19.390828870469704
100,1000,low,1000,10,9,squirrel,0.5111880318065886,98,76,20.47391175525263,22.37950857228134
100,1000,low,1000,10,10,squirrel,0.45252961065361236,64,66,17.56830646377057,19.485457451664843
100,1000,low,1000,20,1,squirrel,0.3673081098967005,98,118,25.532682301476598,34.11518186633475
100,1000,low,1000,20,2,squirrel,0.2669555056923347,106,70,28.584525577374734,40.48342871537898
100,1000,low,1000,20,3,squirrel,0.29994203618598103,80,78,26.967337087728083,41.528158574714325
100,1000,low,1000,20,4,squirrel,0.4283092783505152,64,56,19.036955216084607,25.530568156042136
100,1000,low,1000,20,5,squirrel,0.47919475616586094,66,72,18.486223028041422,25.08244251681026
100,1000,low,1000,20,6,squirrel,0.44740616905565334,68,68,23.336648892378435,28.48511344450526
100,1000,low,1000,20,7,squirrel,0.28982824762948634,82,70,24.369768392876722,36.30708430195227
100,1000,low,1000,20,8,squirrel,0.503925856503176,82,84,20.38662300177384,31.4158123456873
100,1000,low,1000,20,9,squirrel,0.4158802118524004,86,66,23.366078421706334,29.395569499582052
100,1000,low,1000,20,10,squirrel,0.5098077738369748,96,88,25.01604343613144,36.45972319715656
200,100,high,100,10,2,phylonet-ml,0.43431472081218275,258,142,8347.719147024383,32915.89355302438
200,100,high,100,10,6,phylonet-ml,0.44421319796954306,300,190,3641.697215128174,30317.152690128176
200,100,high,100,10,7,phylonet-ml,0.4679187817258883,340,194,10333.057365049377,51412.284173049375
200,1000,low,100,10,2,phylonet-ml,0.5539354555230508,174,50,36319.793086065874,77973.61518106588
200,1000,low,100,10,4,phylonet-ml,0.206507614213198,38,32,6766.960316115311,27080.62861811531
200,1000,low,100,10,5,phylonet-ml,0.21587309644670052,12,24,12667.616265980087,44747.65841798008
200,1000,low,100,10,10,phylonet-ml,0.21629949238578683,142,52,25007.858020039308,59730.929946039316
200,1000,low,1000,10,4,phylonet-ml,0.39219823456261593,46,50,24832.556854020415,75110.97726702041
25,1000,low,100,10,5,phylonet-ml,0.17454545454545453,4,0,2581.9465709885862,3101.259674988586
25,100,high,100,10,5,snaq,0.3331818181818182,22,24,3189.6496942043304,5377.388599157333
25,1000,low,100,10,3,snaq,0.2752727272727271,14,14,646.5283639431,710.4743258953094
25,1000,low,100,20,5,snaq,0.2526818181818181,14,24,177465.43284583092,177518.50272393227
25,1000,low,1000,20,5,snaq,0.2605787605787605,0,6,188271.81821465492,188311.14673662186
25,1000,high,1000,10,4,snaq,0.05236363636363634,12,18,2620.060651063919,2861.5196821689606
50,1000,high,100,10,6,phylonet-ml,0.43574468085106394,38,24,5686.164401058746,10200.530793058746
200,1000,low,1000,10,5,phylonet-ml,0.4473756345177666,168,76,41920.350353989714,121099.65751198973
200,1000,high,100,10,4,phylonet-ml,0.4531421319796955,210,78,34447.74612505481,166573.42779205483
200,1000,high,100,10,5,phylonet-ml,0.4788121827411168,166,64,30140.79130693425,187528.50505093424
200,1000,high,100,10,6,phylonet-ml,0.4493451776649746,190,88,12834.989183086776,114137.58847708679
200,1000,high,100,10,7,phylonet-ml,0.4427868020304569,320,82,39893.30925299312,294090.25398299313
200,1000,high,1000,10,2,phylonet-ml,0.9307170853948468,100,64,19735.354328902755,160769.17846690275
200,1000,high,1000,10,3,phylonet-ml,0.9375359986219591,120,66,19632.978844974503,110846.7817989745
200,1000,high,1000,10,4,phylonet-ml,0.9258423240065684,120,72,21061.776306783493,192620.93606578346
200,1000,high,1000,10,5,phylonet-ml,0.8890741581096911,242,56,9345.62732117308,76321.36930717307
200,1000,high,1000,10,7,phylonet-ml,0.929236097250468,162,60,26679.889523980957,128147.33253198095
200,1000,high,1000,10,10,phylonet-ml,0.906721846810437,312,60,32001.32297810864,169219.93228210867
200,100,low,100,20,2,phylonet,0.23137055837563447,32,52,14791.598311057083,47102.679841057085
200,100,low,1000,20,1,phylonet,0.06370558375634518,44,72,26852.163185856552,79996.49964685655
200,100,low,1000,20,2,phylonet,0.18668922729836432,24,34,18787.458538845534,81800.69370584554
200,100,high,100,20,5,phylonet,0.43766497461928927,274,206,132423.47228103832,279041.03357203834
200,100,high,1000,20,1,phylonet,0.7850739820714981,264,204,45302.111701020556,244549.20054502055
200,100,high,1000,20,3,phylonet,0.8907792714899314,248,190,58257.31629802417,269465.6958300242
200,100,high,1000,20,4,phylonet,0.1658551745571325,306,196,47684.66430890021,270253.09151490027
200,100,high,1000,20,6,phylonet,0.5519247038917091,214,202,68343.70032698105,218075.13654298105
200,1000,low,100,10,7,phylonet,0.5548123327748743,30,32,1625.4201209257049,7758.855804925705
200,1000,high,100,20,5,phylonet,0.4553807106598985,126,116,74503.4813739628,219404.31600496283
200,1000,high,1000,20,1,phylonet,0.9154261287737109,282,82,83693.30895404198,239481.92938104202
200,1000,high,1000,20,2,phylonet,0.9405593293981751,232,104,66342.85906916046,264252.35928016045
200,1000,high,1000,20,3,phylonet,0.9364229537482842,52,62,53681.91111411124,215168.43874011125
200,100,low,100,20,2,snaq,0.23137055837563447,30,48,42567.702546834946,176366.9265370369
200,100,low,100,20,3,snaq,0.23355329949238574,24,44,50548.98170185089,146577.84501123428
200,100,low,100,20,10,snaq,0.2356345177664975,74,80,80360.28870391846,268667.7093551159
200,100,low,1000,20,1,snaq,0.06370558375634518,42,70,40526.25434112549,124379.93608140945
200,100,low,1000,20,3,snaq,0.3435368917602421,28,38,52211.56356501579,222509.60653233528
200,100,low,1000,20,4,snaq,0.047715736040609136,22,42,62754.470131874084,250219.44192528725
200,100,low,1000,20,5,snaq,0.044517766497461926,16,44,43312.623656988144,159514.2781407833
200,100,low,1000,20,8,snaq,0.3461005999077064,34,48,61893.36486411095,232634.4302084446
200,100,low,1000,20,10,snaq,0.48401015228426403,88,134,91889.56370210648,209555.84148597717
200,100,high,100,20,2,snaq,0.46918781725888326,284,200,55062.562901973724,254742.9470949173
200,100,high,100,20,3,snaq,0.443502538071066,246,166,95485.77887201309,325181.99011564255
200,100,high,100,20,4,snaq,0.49598984771573595,310,242,48746.75337314606,233537.3091609478
200,100,high,1000,20,1,snaq,0.7850739820714981,282,200,65103.36703109741,290233.6455616951
200,100,high,1000,20,2,snaq,0.9381038152939251,284,212,44502.89787197113,238697.4725124836
200,100,high,1000,20,3,snaq,0.8907792714899314,292,188,62033.782895088196,258298.15391516685
200,100,high,1000,20,4,snaq,0.1658551745571325,288,190,46379.40380382538,256828.63012480736
200,100,high,1000,20,6,snaq,0.5519247038917091,194,196,64954.44794988632,342210.41906905174
25,1000,high,1000,10,2,phylonet-ml,0.0647272727272727,12,20,153987.16260998583,153987.16260998583
25,100,high,1000,20,5,phylonet,0.06636363636363636,20,30,248761.5436670964,248761.5436670964
25,100,low,1000,20,6,snaq,0.045,2,2,64595.46975302696,64993.67762899399
50,1000,low,100,10,7,phylonet-ml,0.2310638297872341,14,12,176515.18531008187,203918.66781608187
50,1000,high,100,10,5,phylonet-ml,0.42327659574468096,80,26,125058.8779439281,126032.46278292811
50,1000,high,1000,10,8,phylonet-ml,0.06276595744680849,22,18,119508.83386491511,126064.28473091511
50,1000,high,1000,10,10,phylonet-ml,0.06751063829787232,28,28,29493.13428791002,79847.67137591002
50,100,low,100,20,7,snaq,0.23382978723404257,4,6,25309.141695022583,52899.36637210846
50,1000,high,100,20,7,snaq,0.39297872340425527,32,20,256832.05832600594,323119.8195440769
100,100,high,100,20,2,phylonet,0.4374226804123712,142,120,51396.79208005986,68631.78621205986
100,100,low,1000,20,3,snaq,0.5002103934357248,6,12,65525.90184187889,158865.32377386093
100,100,high,1000,20,7,snaq,0.07690721649484536,152,96,78605.48943090439,228957.23554086685
200,100,high,1000,20,10,snaq,0.9380710659898478,332,240,65935.61799907684,367309.8448832035
200,1000,low,100,20,9,snaq,0.22885786802030458,10,22,34241.80328583717,147112.50777506828
200,1000,low,100,20,10,snaq,0.22719289340101523,32,36,25996.480175971985,138585.46460700035
25,100,high,1000,20,9,phylonet,0.05545454545454546,22,42,295647.3130261299,295647.3130261299
200,1000,low,1000,20,2,snaq,0.460172380427825,16,34,54518.67975521088,142640.29036593437
200,1000,low,1000,20,10,snaq,0.05005312241766025,16,52,63832.16193008423,177870.1829981804
200,1000,high,100,20,1,snaq,0.4762436548223351,214,44,75667.70503211021,303002.5919764042
25,100,high,1000,20,9,snaq,0.05545454545454546,12,28,260695.6079068184,260695.6079068184
200,1000,high,100,20,7,snaq,0.4514111675126904,70,82,64933.645044088364,296807.7083964348
200,1000,high,100,20,8,snaq,0.4414060913705584,108,66,72335.60760211945,336540.90948319435
200,1000,high,1000,20,3,snaq,0.9364229537482842,46,56,62546.63342022896,313053.38564133644
200,100,high,100,10,5,squirrel,0.44807106598984775,392,370,90.65098302147817,93.05167121533304
200,100,high,1000,10,6,squirrel,0.08081218274111675,390,322,85.55076424020808,88.53173905506264
200,1000,low,1000,10,7,squirrel,0.4610224800580131,94,98,17.28150874795392,22.784821226960048
200,1000,low,1000,10,8,squirrel,0.27482080453026553,146,132,19.868455665535294,24.237594302510843
200,1000,low,1000,10,9,squirrel,0.4878302746323051,166,132,22.62205978820566,28.63953880115878
25,100,high,100,20,8,phylonet,0.33318181818181825,30,42,339074.6605509396,339074.6605509396
25,1000,high,100,10,9,squirrel,0.40172727272727266,42,38,19.572752503096126,19.8540841890499
50,100,low,100,10,6,squirrel,0.2559574468085106,54,54,17.322484073229134,17.516235691378824
50,100,low,100,10,7,squirrel,0.1970212765957447,30,36,18.24120891839266,18.651912443106994
50,100,high,100,10,3,squirrel,0.41382978723404257,90,74,23.755820545600727,25.335873575648293
50,1000,high,100,10,1,squirrel,0.38685106382978723,80,60,22.012272253632545,23.252852339297533
100,100,high,100,20,7,squirrel,0.4019587628865979,188,206,33.75200064107776,48.050392743200064
100,100,high,1000,20,5,squirrel,0.07876288659793813,160,194,32.76178991049528,46.492636773735285
100,1000,low,100,10,4,squirrel,0.26446391752577325,176,72,26.10291473940015,27.616126306355
100,1000,low,100,20,7,squirrel,0.20643298969072155,110,76,26.58065802976489,39.657847341150045
100,1000,high,1000,10,3,squirrel,0.07553608247422679,168,118,26.298377186059952,28.18802360445261
100,1000,high,1000,10,4,squirrel,0.06648453608247422,168,128,26.710520155727863,28.741627641022205
50,100,high,1000,10,7,squirrel,0.0678723404255319,90,88,21.149841376580298,21.864289596676826
50,1000,high,100,10,7,squirrel,0.3991063829787235,80,68,22.808686673641205,23.823853865265846
25,1000,high,100,20,2,phylonet,0.3850454545454545,8,16,270641.9067139294,270641.9067139294
50,1000,high,100,10,2,phylonet-ml,0.39693617021276595,42,26,132156.7804991008,335318.7002461008
50,100,low,100,20,4,squirrel,0.25340425531914895,38,46,21.2665962157771,22.084376073791645
50,100,high,100,20,1,squirrel,0.3721276595744682,90,100,22.28114146424923,24.152069324161857
50,100,high,1000,20,10,squirrel,0.06404255319148935,94,94,22.261370471911505,24.012471882859245
50,1000,low,100,10,8,squirrel,0.20712765957446808,38,36,18.407130882842466,19.04423070186749
50,1000,low,100,20,6,squirrel,0.2224893617021277,82,58,22.378090577432886,24.8945908783935
50,1000,high,1000,20,5,squirrel,0.06585106382978721,68,74,22.255973862716928,24.147515239659697
100,100,high,100,10,5,squirrel,0.41567010309278357,198,198,24.89499694854021,25.948368310928345
100,1000,high,100,10,6,squirrel,0.44563917525773156,182,150,29.126898150192574,30.383039623033255
25,100,high,1000,20,7,phylonet,0.06363636363636364,18,24,359933.5316418845,359933.5316418845
25,1000,high,1000,20,6,phylonet,0.06686363636363635,8,10,345445.6814578705,345445.6814578705
50,1000,high,100,10,3,phylonet-ml,0.36157446808510635,34,22,278601.8488989347,362016.7131499347
50,1000,high,100,10,10,phylonet-ml,0.36882978723404247,14,26,160465.9413550669,384858.6663950669
50,100,high,100,10,2,snaq,0.43659574468085105,50,48,2839.1455261707306,5547.4302768707275
50,1000,high,100,10,5,snaq,0.42327659574468096,80,26,1506.943332195282,4498.288013219833
100,1000,high,1000,10,6,squirrel,0.08420618556701026,176,168,26.6959083477268,28.787849400774576
25,1000,high,1000,10,5,phylonet-ml,0.057772727272727246,10,12,413338.7371769027,447361.6998489027
100,1000,low,100,10,2,phylonet-ml,0.2352061855670102,26,24,395505.38647703675,439958.8483230368
100,1000,low,100,10,8,squirrel,0.23201030927835042,90,72,18.725164807168767,20.184410145157017
100,1000,low,100,20,1,squirrel,0.4742268041237113,140,182,19.97898867772892,24.93463621265255
100,1000,high,100,20,1,squirrel,0.4676288659793812,190,186,46.49294522695709,63.243890909827314
50,100,high,100,10,4,phylonet-ml,0.39510638297872347,50,42,11790.578589941162,19318.122214941162
50,100,low,100,10,7,phylonet,0.1970212765957447,22,24,367.0611789228363,758.6572489228362
50,1000,low,100,10,8,phylonet,0.20712765957446808,18,14,212.87383211853026,570.9367721185303
50,1000,high,100,10,5,phylonet,0.42327659574468096,80,26,6611.670380117477,12296.989256117477
50,100,low,100,10,6,snaq,0.2559574468085106,16,24,486.8981170654297,1118.7891221046448
50,100,low,100,10,7,snaq,0.1970212765957447,22,24,436.234393119812,590.372878074646
50,1000,low,100,10,8,snaq,0.20712765957446808,18,14,590.6649901866913,1297.339054107666
100,1000,low,100,10,8,phylonet,0.23201030927835042,34,16,187.35368892832946,1246.7361519283295
100,1000,low,100,10,8,snaq,0.23201030927835042,34,16,595.549516916275,2146.6095917224884
200,100,low,1000,10,4,phylonet-ml,0.2282212992872891,150,62,3514.310669005264,9024.653927005265
50,100,low,100,10,7,phylonet-ml,0.1970212765957447,12,24,1311.2754479912414,2512.660019991241
50,100,low,100,10,6,phylonet,0.2559574468085106,18,26,1191.750069093689,2675.984237093689
100,1000,high,100,10,6,phylonet,0.44563917525773156,64,36,1194.4360250277862,3053.4909040277867
100,100,high,100,10,6,snaq,0.4149484536082474,134,114,492.1815402507782,1929.383460521698
100,1000,high,100,10,4,snaq,0.435845360824742,74,34,727.7933881282806,2882.908287525177
100,1000,high,100,10,6,snaq,0.44563917525773156,68,38,747.5899868011475,2729.4059188365936
200,100,low,1000,10,8,phylonet-ml,0.47715736040609136,114,166,73.71297691122436,567.6811829112244
50,100,high,1000,10,7,snaq,0.0678723404255319,40,32,2408.3529579639435,4608.539029121399
50,100,high,100,10,7,squirrel,0.3648936170212766,92,100,21.269214704050682,22.71851094206795
50,100,high,1000,20,7,squirrel,0.07106382978723404,88,96,22.737124856561422,24.556978557258844
50,1000,high,1000,20,2,squirrel,0.05612765957446807,84,86,21.012172926217318,23.480884056538343
100,1000,high,100,10,4,phylonet,0.435845360824742,74,32,707.1617300528412,4187.581295052841
100,100,high,100,10,6,squirrel,0.4149484536082474,190,202,26.285574262146838,27.122765257256106
100,100,high,100,20,8,squirrel,0.9563678017286263,188,210,24.55912432470359,28.926408672938123
100,1000,low,100,20,5,squirrel,0.5670103092783505,122,154,23.580875955871306,33.2220472447807
100,1000,high,1000,20,1,squirrel,0.8631030927835048,152,172,19.954592751455493,25.06030443846248
100,1000,high,1000,20,10,squirrel,0.4793814432989691,210,326,28.806983367772773,51.76978888572194
200,100,low,1000,10,9,phylonet-ml,0.467005076142132,156,204,93.5335790473938,958.8506720473938
200,100,high,100,10,10,phylonet,0.4786294416243655,324,230,255.8301821318207,2009.9764211318206
200,1000,high,1000,10,8,phylonet,0.07396954314720815,64,70,899.1936920139466,5194.560039013948
25,1000,high,100,10,9,snaq,0.40172727272727266,2,2,6065.860678911209,7410.726015806198
50,100,low,100,10,6,phylonet-ml,0.2559574468085106,16,26,4689.62722410463,6510.592224104629
50,100,low,100,20,4,phylonet,0.25340425531914895,6,8,5551.241069020355,6319.401709020354
50,100,high,1000,10,7,phylonet,0.0678723404255319,40,32,4784.654609008453,7106.632239008453
50,100,high,1000,20,10,phylonet,0.06404255319148935,38,30,2333.2799290634307,7404.86630206343
50,1000,low,100,20,6,phylonet,0.2224893617021277,12,18,2824.268983035385,7006.875354035385
100,1000,low,100,10,8,phylonet-ml,0.23201030927835042,40,20,2534.943214960373,7024.850687960372
100,100,high,100,10,6,phylonet,0.4149484536082474,124,116,2756.2437329128875,7282.948275912887
100,100,high,100,20,8,phylonet,0.9563678017286263,164,184,1628.7813879487305,5495.01998594873
100,1000,low,100,20,1,phylonet,0.4742268041237113,92,154,2710.300974021179,7791.777329021179
100,1000,high,1000,10,6,phylonet,0.08420618556701026,32,46,1575.6337360397492,6931.0888340397505
100,1000,high,1000,10,6,snaq,0.08420618556701026,30,44,1263.034110069275,5720.694349765778
200,100,low,1000,10,8,phylonet,0.5076142131979695,140,212,260.6950710670013,2605.174334067002
200,100,low,1000,10,9,phylonet,0.467005076142132,134,196,272.2219650341186,2405.4986250341185
200,1000,high,100,10,9,phylonet,0.9561605906783573,332,160,1118.2027948937225,6976.710376893722
200,1000,high,1000,10,6,phylonet,0.07931979695431471,234,68,2922.705008030426,7632.260574030426
25,1000,high,100,10,9,phylonet,0.40172727272727266,2,2,6565.5384209546055,11050.619487954606
50,100,high,100,10,7,phylonet,0.3648936170212766,32,44,7659.100024143738,10671.424596143737
50,100,high,100,10,3,snaq,0.41382978723404257,80,40,4050.434653043747,9336.21410703659
50,100,high,1000,20,10,snaq,0.06404255319148935,38,30,3457.230484008789,12120.331241369247
200,100,high,100,10,5,phylonet,0.44807106598984775,318,210,1965.5651428889007,14015.5399008889
200,100,high,1000,10,6,phylonet,0.08081218274111675,346,162,1850.4809718310698,12725.20810583107
200,1000,low,100,20,7,phylonet,0.5532994923857868,184,294,2060.329598939148,13455.65819393915
200,1000,high,100,10,3,phylonet,0.4504974619289341,90,74,2330.1654501725156,16650.897366172514
200,100,low,1000,10,8,snaq,0.5076142131979695,138,210,4568.687331199646,11370.38051700592
200,100,low,1000,10,9,snaq,0.467005076142132,134,196,458.5245831012726,3150.7785274982452
200,100,high,100,10,4,snaq,0.4664467005076143,260,188,657.8220012187958,5550.608851671219
200,100,high,100,10,5,snaq,0.44807106598984775,326,200,1207.3338642120361,12046.517097234726
200,100,high,100,10,10,snaq,0.4786294416243655,128,152,955.7152500152588,5515.0998549461365
200,100,high,1000,10,6,snaq,0.08081218274111675,308,158,1112.1818590164185,7205.924671888351
200,1000,low,100,10,7,snaq,0.5548123327748743,164,32,5434.5547959804535,12287.058723211288
200,1000,high,100,10,3,snaq,0.4504974619289341,96,76,964.9887318611145,7408.542293071747
200,1000,high,1000,10,6,snaq,0.07931979695431471,220,68,1039.7632761001587,7268.63960981369
200,1000,high,1000,10,8,snaq,0.07396954314720815,64,68,1082.4992439746857,6282.622982501984
200,1000,high,1000,20,2,snaq,0.9405593293981751,260,106,71314.7040719986,293490.4682972431
200,100,low,100,20,5,squirrel,0.5095107937747532,202,190,28.240627342369407,46.465185196488164
200,100,low,1000,10,8,squirrel,0.5076142131979695,204,244,18.14610387943685,22.366564519470558
200,100,low,1000,10,9,squirrel,0.467005076142132,184,222,17.304983254056424,19.030602619284764
200,100,low,1000,10,10,squirrel,0.043248730964467,118,100,17.02781403379049,21.925148738431744
200,100,low,1000,20,1,squirrel,0.06370558375634518,170,188,27.844716007937677,43.88104525313247
200,100,low,1000,20,2,squirrel,0.18668922729836432,118,132,27.266867842292413,72.38169263652526
200,100,low,1000,20,3,squirrel,0.3435368917602421,192,132,30.789126479416154,53.90515047556255
200,100,low,1000,20,4,squirrel,0.047715736040609136,170,188,24.283569191233255,46.12535469641443
200,100,low,1000,20,5,squirrel,0.044517766497461926,130,150,25.18089928594418,43.878689508885145
200,100,high,100,10,9,squirrel,0.44223350253807114,400,338,71.62797718122602,73.68160256370902
200,100,high,100,10,10,squirrel,0.4786294416243655,332,292,41.95575054199435,44.92884666938335
200,100,high,100,20,1,squirrel,0.47451776649746186,366,444,108.98578400758561,161.05788782262243
200,100,high,1000,10,3,squirrel,0.7649314180797064,388,358,123.66469783335924,125.48226261138916
200,100,high,1000,10,4,squirrel,0.860275262965095,370,376,79.86991925165057,81.9450525008142
200,100,high,1000,10,8,squirrel,0.48351589633983444,382,372,100.20929085463285,103.16987028345466
200,100,high,1000,10,9,squirrel,0.8252278805742045,404,348,94.45045953243971,97.85000466555357
200,1000,low,100,10,3,squirrel,0.22959390862944165,314,170,42.79081989452243,46.21975375339389
200,1000,low,100,10,7,squirrel,0.5548123327748743,302,164,35.386345391510986,39.92890950059518
200,1000,low,100,20,1,squirrel,0.2040456852791878,174,154,29.361668657511473,62.019775621593
200,1000,low,100,20,2,squirrel,0.4720812182741117,190,290,26.299376137321815,39.67949302564375
200,1000,low,1000,10,10,squirrel,0.49106710995931957,194,110,25.489748890628107,30.385539440554567
200,1000,low,1000,20,1,squirrel,0.04781218274111675,194,172,35.7802858640207,71.51512592320796
200,1000,low,1000,20,2,squirrel,0.460172380427825,142,152,25.39966287498828,36.37743193702772
200,1000,low,1000,20,3,squirrel,0.05125380710659898,182,160,26.380101248505525,48.70498138759285
200,1000,low,1000,20,4,squirrel,0.45685279187817257,176,252,26.933778170496225,60.96848760766443
200,1000,high,100,10,9,squirrel,0.6253299492385789,384,308,98.3564089658903,101.82483556016814
200,1000,high,100,10,10,squirrel,0.44531979695431473,376,266,120.92665632069111,124.22795326262712
200,1000,high,100,20,4,squirrel,0.4481522842639595,380,320,162.08492058888078,207.69945656135678
200,1000,high,1000,10,6,squirrel,0.07931979695431471,398,270,114.46317174704745,119.38628804706968
200,1000,high,1000,20,3,squirrel,0.9364229537482842,400,344,125.11712482199073,173.84330498427153
25,1000,high,100,10,8,phylonet,0.35936363636363644,10,18,77505.83614001937,77994.84085501937
25,1000,high,1000,20,5,phylonet,0.07804545454545456,2,10,76389.79664200704,76464.29603100705
50,100,high,100,10,3,phylonet-ml,0.41382978723404257,78,38,15792.053809192123,35676.51321619212
50,100,high,1000,10,7,phylonet-ml,0.0678723404255319,48,38,31562.96519000264,43201.19926000264
50,1000,low,100,10,8,phylonet-ml,0.20712765957446808,14,14,7641.538016811783,17470.992189811783
50,100,low,100,20,3,phylonet,0.23787234042553196,14,22,32634.961808048738,40473.74578004874
50,100,high,100,10,3,phylonet,0.41382978723404257,80,42,19488.693658129883,30033.124496129883
50,100,high,100,20,1,phylonet,0.3721276595744682,82,52,12798.345467970368,19338.935423970368
50,1000,high,100,20,8,phylonet,0.4574468085106383,24,36,19004.177150953965,30610.578291953963
50,1000,high,1000,20,5,phylonet,0.06585106382978721,28,32,16237.725615981568,22056.79151498157
50,100,low,100,20,4,snaq,0.25340425531914895,4,6,60341.87601399422,65543.37389874458
50,100,high,100,10,7,snaq,0.3648936170212766,34,44,10192.981762886047,19167.042827129364
50,100,high,100,20,1,snaq,0.3721276595744682,76,48,7176.447157859802,21184.695731639862
50,1000,low,100,20,6,snaq,0.2224893617021277,18,18,7380.339981079102,21720.986935138702
50,1000,high,1000,20,5,snaq,0.06585106382978721,26,30,7805.90379691124,17121.800193071365
100,100,high,100,10,6,phylonet-ml,0.4149484536082474,126,110,7173.337859970428,19594.73163897043
100,1000,high,100,10,4,phylonet-ml,0.435845360824742,76,34,16638.2745009299,67012.0357469299
100,100,high,1000,20,6,phylonet,0.07350515463917524,136,90,28343.401773936952,76564.25472493697
100,1000,low,100,20,5,phylonet,0.20953608247422673,32,24,23049.68557380655,44004.01770780655
100,100,high,100,20,8,snaq,0.9563678017286263,70,106,7092.6823990345,31995.74267435074
100,1000,low,100,20,1,snaq,0.4742268041237113,92,154,9850.938445091248,29613.35745882988
100,1000,high,1000,20,1,snaq,0.8631030927835048,110,136,17951.446989774704,36892.80135965347
200,100,high,100,10,4,phylonet-ml,0.4664467005076143,282,180,7456.894271058563,54182.03389005856
200,100,high,100,10,5,phylonet-ml,0.44807106598984775,308,196,8957.306646919084,41676.181636919086
200,100,high,1000,10,6,phylonet-ml,0.08081218274111675,318,148,1753.6470229667816,15401.522416966784
200,1000,low,100,10,7,phylonet-ml,0.5548123327748743,20,34,44710.94747306001,85998.11096406003
200,1000,high,100,10,9,phylonet-ml,0.6253299492385789,326,112,4892.83818616011,46021.04048316012
200,100,low,100,20,5,phylonet,0.5095107937747532,38,44,16959.234357853285,56373.83528385328
200,100,low,100,20,10,phylonet,0.2356345177664975,70,78,10989.626201949035,36010.00116294903
200,100,low,1000,20,7,phylonet,0.5050761421319797,180,250,17265.746369042496,50139.4206440425
200,100,high,100,10,4,phylonet,0.4664467005076143,278,192,2409.4266491671297,18159.87459716713
200,1000,low,100,20,1,phylonet,0.2040456852791878,66,70,26256.192257209656,79704.85277220966
200,1000,low,100,20,4,phylonet,0.2212994923857868,142,42,28045.679642930634,81942.87415993062
200,1000,low,1000,20,1,phylonet,0.04781218274111675,42,50,16924.78441908931,70913.40333708932
200,1000,low,1000,20,3,phylonet,0.05125380710659898,124,110,13910.185819043441,47514.96857704345
200,1000,low,1000,20,5,phylonet,0.5414551607445008,202,260,10599.23456289087,22694.76358689087
